type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,0.0675481239594632
MAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,0.0011699695256539356
MAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,5.883235619041027
MAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,3.1946118306807407
MAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,0.05313774066338278
MAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,0.002887317541031089
MAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,0.3957918009757824
MAR_30,Ailerons_regression_goal.csv,RMSE,R2,8.095624599503195
MAR_30,Ailerons_regression_goal.csv,MAE,R2,2.025764237950338
MAR_30,Ailerons_regression_goal.csv,R2,R2,1.2550451475982585
MAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.3743094124138089
MAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.2637905996634717
MAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.4990318743962106
MAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.54584863503618
MAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.3755421437502127
MAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,21.431239084239802
MAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6204548055682495
MAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,2.015585522088356
MAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.5148803292942692
MAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,7.345563951530342
MAR_50,Ailerons_regression_goal.csv,RMSE,R2,1.1305648628887583
MAR_50,Ailerons_regression_goal.csv,MAE,R2,0.30444945358218933
MAR_50,Ailerons_regression_goal.csv,R2,R2,0.18367978627371354
MAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,0.19547467446473227
MAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,0.2656880081138075
MAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,0.2422595068558934
MAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,0.2702694979352368
MAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,0.1957688843170458
MAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,6.621581618455307
MAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,0.17248230530367664
MAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,0.28856507801675624
MAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,0.24203370637110874
MAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,3.7769905482974453
MCAR_5,Ailerons_regression_goal.csv,RMSE,R2,2.85598325633441
MCAR_5,Ailerons_regression_goal.csv,MAE,R2,1.12682588109065
MCAR_5,Ailerons_regression_goal.csv,R2,R2,1.103415724824
MCAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.108853473400837
MCAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.0689778635742786
MCAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.1053983268564367
MCAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,0.7892258717893419
MCAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.1089261370346062
MCAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,3.824845920488731
MCAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,2.101300491565057
MCAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.179565679496767
MCAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.110426508673504
MCAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,1.1916227425253618
MCAR_15,Ailerons_regression_goal.csv,RMSE,R2,2.267026109753006
MCAR_15,Ailerons_regression_goal.csv,MAE,R2,0.03466949778061269
MCAR_15,Ailerons_regression_goal.csv,R2,R2,0.00023741868451395212
MCAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,0.0008046711659068018
MCAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,3.578020144315354
MCAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,0.0028148147542823576
MCAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,0.06824617108654182
MCAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,0.0008180851892128779
MCAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,6.36070474756824
MCAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,3.497920276218085
MCAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,0.0610927734557221
MCAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,0.002624778620586547
MCAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,0.468284866556982
MCAR_30,Ailerons_regression_goal.csv,RMSE,R2,5.394391961874124
MCAR_30,Ailerons_regression_goal.csv,MAE,R2,1.367708797344133
MCAR_30,Ailerons_regression_goal.csv,R2,R2,0.8876599058733965
MCAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,0.9561023367274546
MCAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,0.8461807825336387
MCAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.028996773252784
MCAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.0413880441743975
MCAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,0.9568215968978704
MCAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,14.593953279411647
MCAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,0.940001639407998
MCAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.367737711977279
MCAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.0416948217225799
MCAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,4.965142127753156
MCAR_50,Ailerons_regression_goal.csv,RMSE,R2,0.7929301627603169
MCAR_50,Ailerons_regression_goal.csv,MAE,R2,0.12755881095581934
MCAR_50,Ailerons_regression_goal.csv,R2,R2,0.03807757575598007
MCAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,0.0455889302058107
MCAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,0.045588206675192394
MCAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,0.07891661820241315
MCAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,0.09877317532811526
MCAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,0.04579795699479135
MCAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,5.786156529781855
MCAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,0.06475837995827312
