type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MCAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.609438606061432
MCAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.6094379960604166
MCAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.6284665297786156
MCAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.6394534284385018
MCAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6095801766300406
MCAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,27.98211556489812
MCAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6230953403951034
MCAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.6829416226023075
MCAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.636332523256459
MCAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,4.4905808866187185
MNAR_5,Ailerons_regression_goal.csv,RMSE,R2,3.9818230846432763
MNAR_5,Ailerons_regression_goal.csv,MAE,R2,1.80669410705432
MNAR_5,Ailerons_regression_goal.csv,R2,R2,1.7911713022307607
MNAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.7917595165268827
MNAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.792134541001814
MNAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7925268626454331
MNAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.8746579023875403
MNAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917671108436504
MNAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,5.313603399405142
MNAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,4.467127463285121
MNAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8482637714582366
MNAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7923853853464147
MNAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,1.9050531553488974
MNAR_15,Ailerons_regression_goal.csv,RMSE,R2,4.872670738332507
MNAR_15,Ailerons_regression_goal.csv,MAE,R2,1.869603844295674
MNAR_15,Ailerons_regression_goal.csv,R2,R2,1.791084543665216
